Unnamed: 0,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
1591723,1772903,SB2181,SB2181,Keeping Military Families Together Act of 2023,"A bill to amend title 38, United States Code, to repeal the sunset on entitlement to memorial headstones and markers for commemoration of veterans and certain individuals and to repeal the sunset on authority to bury remains of certain spouses and children in national cemeteries, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2181.json,1,2023-06-22,https://www.congress.gov/118/bills/s2181/BILLS-118s2181is.pdf
1591724,1772927,SB2182,SB2182,Wild USA Seafood Act of 2023,"A bill to amend the Agricultural Marketing Act of 1946 to establish a label designating fish harvested in the United States exclusive economic zone or navigable waters as wild USA seafood, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2182.json,1,2023-06-22,https://www.congress.gov/118/bills/s2182/BILLS-118s2182is.pdf
1591725,1772819,SB2183,SB2183,Red Hill Health Impact Act,A bill to require the Secretary of Health and Human Services to establish an exposure registry and conduct epidemiological studies to assess health outcomes associated with the Red Hill Incident.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2183.json,1,2023-06-22,https://www.congress.gov/118/bills/s2183/BILLS-118s2183is.pdf
1591726,1772861,SB2184,SB2184,Women’s Business Centers Improvement Act of 2023,"A bill to amend the Small Business Act to improve the Women's Business Center Program, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2184.json,1,2023-06-22,https://www.congress.gov/118/bills/s2184/BILLS-118s2184is.pdf
1591727,1772768,SB2185,SB2185,Small Business Development Centers Improvement Act of 2023,"A bill to amend the Small Business Act to require an annual report on entrepreneurial development programs, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2185.json,1,2023-06-22,https://www.congress.gov/118/bills/s2185/BILLS-118s2185is.pdf
1591728,1772831,SB2186,SB2186,Improving Access to Transfusion Care for Hospice Patients Act of 2023,A bill to require the Center for Medicare and Medicaid Innovation to test allowing blood transfusions to be paid separately from the Medicare hospice all-inclusive per diem payment.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2186.json,1,2023-06-22,https://www.congress.gov/118/bills/s2186/BILLS-118s2186is.pdf
1591729,1772902,SB2187,SB2187,Endowment Transparency Act,A bill to amend the Higher Education Act of 1965 to require annual reporting on assets of institutions of higher education.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2187.json,1,2023-06-22,https://www.congress.gov/118/bills/s2187/BILLS-118s2187is.pdf
1591730,1772944,SB2188,SB2188,PrEP Access and Coverage Act of 2023,A bill to increase access to pre-exposure prophylaxis to reduce the transmission of HIV.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2188.json,1,2023-06-22,https://www.congress.gov/118/bills/s2188/BILLS-118s2188is.pdf
1591731,1772870,SB2189,SB2189,Executive Branch Emissions Transparency Act,"A bill to require the publication of fossil-fuel powered travel by the President, the Vice President, and political appointees, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2189.json,1,2023-06-22,https://www.congress.gov/118/bills/s2189/BILLS-118s2189is.pdf
1591732,1691515,SB219,SB219,"No Budget, No Pay Act",A bill to provide that Members of Congress may not receive pay after October 1 of any fiscal year in which Congress has not approved a concurrent resolution on the budget and passed the regular appropriations bills.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB219.json,1,2023-02-01,https://www.congress.gov/118/bills/s219/BILLS-118s219pcs.pdf
1591733,1772907,SB2190,SB2190,RECOUP Act of 2023 Recovering Executive Compensation Obtained from Unaccountable Practices Act of 2023,"An original bill to amend the Federal Deposit Insurance Act to increase bank executive accountability and to improve financial stability, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2190.json,1,2023-06-22,https://www.congress.gov/118/bills/s2190/BILLS-118s2190rs.pdf
1591734,1772835,SB2191,SB2191,Consensual Donation and Research Integrity Act of 2023,"A bill to amend the Public Health Service Act to ensure the consensual donation and respectful disposition of human bodies and human body parts donated or transferred for education, research, or the advancement of medical, dental, or mortuary science and not for use in human transplantation, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2191.json,1,2023-06-22,https://www.congress.gov/118/bills/s2191/BILLS-118s2191is.pdf
1591735,1772885,SB2192,SB2192,Georgia Citrus Development Act of 2023,"A bill to amend the National Agricultural Research, Extension, and Teaching Policy Act of 1977 to include representation of the State of Georgia on the Citrus Disease Subcommittee of the Specialty Crops Committee, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2192.json,1,2023-06-22,https://www.congress.gov/118/bills/s2192/BILLS-118s2192is.pdf
1591736,1772864,SB2193,SB2193,Fly PETS Act Fly Pet Exception for Traveling Swiftly Act,"A bill to amend title 49, United States Code, to permit the use of Federal funds to pay for travel costs of Federal personnel and their pets, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2193.json,1,2023-06-22,https://www.congress.gov/118/bills/s2193/BILLS-118s2193is.pdf
1591737,1772804,SB2194,SB2194,Equity in Pretrial Health Coverage Act,"A bill to remove limitations under Medicaid, Medicare, CHIP, and the Department of Veterans Affairs on benefits for persons in custody pending disposition of charges.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2194.json,1,2023-06-22,https://www.congress.gov/118/bills/s2194/BILLS-118s2194is.pdf
1591738,1772911,SB2195,SB2195,Diesel Emissions Reduction Act of 2023,A bill to amend the Energy Policy Act of 2005 to reauthorize the diesel emissions reduction program.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2195.json,1,2023-06-22,https://www.congress.gov/118/bills/s2195/BILLS-118s2195rs.pdf
1591739,1772771,SB2196,SB2196,Work Without Worry Act,A bill to amend title II of the Social Security Act to eliminate work disincentives for childhood disability beneficiaries.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2196.json,1,2023-06-22,https://www.congress.gov/118/bills/s2196/BILLS-118s2196is.pdf
1591740,1772800,SB2197,SB2197,Supporting Military Voters Act,"A bill to require the Comptroller General of the United States to conduct a study of the effectiveness of the Federal Government in carrying out its responsibilities under the Uniformed and Overseas Citizens Absentee Voting Act to promote access to voting for absent uniformed services voters and an analysis of means for improving access to voter registration information and assistance for members of the Armed Forces and their family members, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2197.json,1,2023-06-22,https://www.congress.gov/118/bills/s2197/BILLS-118s2197is.pdf
1591741,1772839,SB2198,SB2198,Prescription Drug Supply Chain Pricing Transparency Act,A bill to require the Comptroller General of the United States to conduct a study and submit a report on price-related compensation and payment structures in the prescription drug supply chain.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2198.json,1,2023-06-22,https://www.congress.gov/118/bills/s2198/BILLS-118s2198is.pdf
1591742,1772956,SB2199,SB2199,Pollinator-Friendly Plant Labeling Act,"A bill to amend the Agricultural Marketing Act of 1946 to establish a pollinator-friendly plant labeling program, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2199.json,1,2023-06-22,https://www.congress.gov/118/bills/s2199/BILLS-118s2199is.pdf
1591743,1677480,SB22,SB22,West Coast Ocean Protection Act of 2023,"A bill to amend the Outer Continental Shelf Lands Act to permanently prohibit the conduct of offshore drilling on the outer Continental Shelf off the coast of California, Oregon, and Washington.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB22.json,1,2023-01-23,https://www.congress.gov/118/bills/s22/BILLS-118s22is.pdf
1591744,1691513,SB220,SB220,Workforce Mobility Act of 2023,"A bill to prohibit certain noncompete agreements, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB220.json,1,2023-02-01,https://www.congress.gov/118/bills/s220/BILLS-118s220is.pdf
1591745,1772943,SB2200,SB2200,PARTNERS Act of 2023 Promoting Apprenticeships through Regional Training Networks for Employers’ Required Skills Act of 2023,"A bill to promote registered apprenticeships and on-the-job training for small and medium-sized businesses within in-demand industry sectors, through the establishment and support of eligible partnerships.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2200.json,1,2023-06-22,https://www.congress.gov/118/bills/s2200/BILLS-118s2200is.pdf
1591746,1772775,SB2201,SB2201,American Cybersecurity Literacy Act,A bill to increase knowledge and awareness of best practices to reduce cybersecurity risks in the United States.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2201.json,1,2023-06-22,https://www.congress.gov/118/bills/s2201/BILLS-118s2201is.pdf
1591747,1772796,SB2202,SB2202,RAIN Act Restore Aging Infrastructure Now Act,"A bill to amend the Omnibus Public Land Management Act of 2009 to authorize the modification of transferred works to increase public benefits and other project benefits as part of extraordinary operation and maintenance work, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2202.json,1,2023-06-22,https://www.congress.gov/118/bills/s2202/BILLS-118s2202is.pdf
1591748,1772930,SB2203,SB2203,"ARROW Act Atmospheric Rivers Reconnaissance, Observation, and Warning Act","A bill to require the conduct of winter season reconnaissance of atmospheric rivers on the West Coast of the United States, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2203.json,1,2023-06-22,https://www.congress.gov/118/bills/s2203/BILLS-118s2203is.pdf
1591749,1772805,SB2204,SB2204,Manufactured Housing Tenant’s Bill of Rights Act of 2023,"A bill to ensure that federally backed financing for the construction, rehabilitation, or purchase of manufactured home communities is available only for communities whose owner has implemented minimum consumer protections in the lease agreements with residents of all manufactured home communities owned by such owner, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2204.json,1,2023-06-22,https://www.congress.gov/118/bills/s2204/BILLS-118s2204is.pdf
1591750,1772857,SB2205,SB2205,ISLET Act Increase Support for Life-saving Endocrine Transplantation Act,A bill to regulate human cadaveric islets for transplantation as organs.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2205.json,1,2023-06-22,https://www.congress.gov/118/bills/s2205/BILLS-118s2205is.pdf
1591751,1772790,SB2206,SB2206,Expanding the Surety Bond Program Act,"A bill to increase the guarantee amount under the Surety Bond Program of the Small Business Administration, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2206.json,1,2023-06-22,https://www.congress.gov/118/bills/s2206/BILLS-118s2206is.pdf
1591752,1772872,SB2207,SB2207,Expanding Access to Family Planning Act,A bill to provide enhanced funding for family planning services.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2207.json,1,2023-06-22,https://www.congress.gov/118/bills/s2207/BILLS-118s2207is.pdf
1591753,1772939,SB2208,SB2208,National Seafood Supply Act of 2023,"A bill to require the Secretary of Agriculture to provide support for domestically harvested seafood, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2208.json,1,2023-06-22,https://www.congress.gov/118/bills/s2208/BILLS-118s2208is.pdf
1591754,1772905,SB2209,SB2209,Veteran Federal Procurement Entrepreneurship Training Program Act,A bill to establish a veteran Federal procurement entrepreneurship training program.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2209.json,1,2023-06-22,https://www.congress.gov/118/bills/s2209/BILLS-118s2209is.pdf
1591755,1691506,SB221,SB221,DEI Pay Cap Act of 2023,"A bill to restrict the appointment of certain military personnel to diversity, equity, and inclusion positions.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB221.json,1,2023-02-01,https://www.congress.gov/118/bills/s221/BILLS-118s221is.pdf
1591756,1772914,SB2210,SB2210,Iran Sanctions Relief Review Act,A bill to provide for congressional review of actions to terminate or waive sanctions imposed with respect to Iran.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2210.json,1,2023-06-22,https://www.congress.gov/118/bills/s2210/BILLS-118s2210is.pdf
1591757,1772897,SB2211,SB2211,"Sustaining Healthy Ecosystems, Livelihoods, and Local Seafood Act","A bill to amend the Department of Agriculture Reorganization Act of 1994 to establish the Office of Aquaculture, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2211.json,1,2023-06-22,https://www.congress.gov/118/bills/s2211/BILLS-118s2211is.pdf
1591758,1772778,SB2212,SB2212,SBIC Advisory Committee Act of 2023,"A bill to require the Administrator of the Small Business Administration to establish an SBIC Advisory Committee, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2212.json,1,2023-06-22,https://www.congress.gov/118/bills/s2212/BILLS-118s2212rs.pdf
1591759,1772853,SB2213,SB2213,Comprehensive Cancer Survivorship Act,"A bill to address the health of cancer survivors and unmet needs that survivors face through the entire continuum of care from diagnosis through active treatment and posttreatment, in order to improve survivorship, treatment, transition to recovery and beyond, quality of life and palliative care, and long-term health outcomes, including by developing a minimum standard of care for cancer survivorship, irrespective of the type of cancer, a survivor's background, or forthcoming survivorship needs, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2213.json,1,2023-06-22,https://www.congress.gov/118/bills/s2213/BILLS-118s2213is.pdf
1591760,1774103,SB2214,SB2214,Fair Legal Access Grants Act,"A bill to amend the Omnibus Crime Control and Safe Streets Act of 1968 to award grants for providing legal resources for petitioners seeking extreme risk protection orders, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2214.json,1,2023-07-10,https://www.congress.gov/118/bills/s2214/BILLS-118s2214is.pdf
1591761,1774105,SB2215,SB2215,Fort Gordon Cyber Center Enhancement Act,"A bill to authorize the appropriation of amounts for the construction of a cyber instructional facility at Fort Gordon, Georgia.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2215.json,1,2023-07-10,https://www.congress.gov/118/bills/s2215/BILLS-118s2215is.pdf
1591762,1774088,SB2216,SB2216,Montana Sportsmen Conservation Act,"A bill to release from wilderness study area designation certain land in the State of Montana, to improve the management of that land, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2216.json,1,2023-07-10,https://www.congress.gov/118/bills/s2216/BILLS-118s2216is.pdf
1591763,1774097,SB2217,SB2217,IDEA Full Funding Act,A bill to amend part B of the Individuals with Disabilities Education Act to provide full Federal funding of such part.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2217.json,1,2023-07-10,https://www.congress.gov/118/bills/s2217/BILLS-118s2217is.pdf
1591764,1774085,SB2218,SB2218,Robins Air Force Base Battle Management Enhancement Act,"A bill to authorize the appropriation of amounts for the construction of a battle management combined operations complex at Robins Air Force Base, Georgia.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2218.json,1,2023-07-10,https://www.congress.gov/118/bills/s2218/BILLS-118s2218is.pdf
1591765,1774087,SB2219,SB2219,PUMP Technical Correction Act,A bill to amend the Congressional Accountability Act of 1995 to expand access to breastfeeding accommodations in the workplace.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2219.json,1,2023-07-10,https://www.congress.gov/118/bills/s2219/BILLS-118s2219is.pdf
1591766,1691489,SB222,SB222,Border Airport Fairness Act of 2023,A bill to require the designation of certain airports as ports of entry.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB222.json,1,2023-02-01,https://www.congress.gov/118/bills/s222/BILLS-118s222is.pdf
1591767,1774083,SB2220,SB2220,PREVAIL Act Promoting and Respecting Economically Vital American Innovation Leadership Act,"A bill to amend title 35, United States Code, to invest in inventors in the United States, maintain the United States as the leading innovation economy in the world, and protect the property rights of the inventors that grow the economy of the United States, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2220.json,1,2023-07-10,https://www.congress.gov/118/bills/s2220/BILLS-118s2220is.pdf
1591768,1774081,SB2221,SB2221,Equal Dignity for Married Taxpayers Act of 2023,"A bill to amend the Internal Revenue Code of 1986 to clarify that all provisions shall apply to legally married same-sex couples in the same manner as other married couples, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2221.json,1,2023-07-10,https://www.congress.gov/118/bills/s2221/BILLS-118s2221is.pdf
1591769,1774082,SB2222,SB2222,Digital Defense Content Provenance Act of 2023,"A bill to require the Director of the Defense Media Activity to establish a course of education on digital content provenance and to carry out a pilot program on implementing digital content provenance standards, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2222.json,1,2023-07-10,https://www.congress.gov/118/bills/s2222/BILLS-118s2222is.pdf
1591770,1774109,SB2223,SB2223,SHOPP Act of 2023 Supporting all Healthy Options when Purchasing Produce Act of 2023,"A bill to amend the Food, Conservation, and Energy Act of 2008 to provide families year-round access to nutrition incentives under the Gus Schumacher Nutrition Incentive Program, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2223.json,1,2023-07-10,https://www.congress.gov/118/bills/s2223/BILLS-118s2223is.pdf
1591771,1774168,SB2224,SB2224,Stop Predatory Investing Act,A bill to amend the Internal Revenue Code of 1986 to deny interest and depreciation deductions for taxpayers owning 50 or more single family properties.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2224.json,1,2023-07-11,https://www.congress.gov/118/bills/s2224/BILLS-118s2224is.pdf
1591772,1774153,SB2225,SB2225,"TLDR Act Terms-of-service Labeling, Design, and Readability Act","A bill to require covered entities to issue a short-form terms of service summary statement, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2225.json,1,2023-07-11,https://www.congress.gov/118/bills/s2225/BILLS-118s2225is.pdf
1591773,1774177,SB2226,SB2226,"National Defense Authorization Act for Fiscal Year 2024 Space Force Personnel Management Act Native American Housing Assistance and Self-Determination Reauthorization Act of 2023 Fair Debt Collection Practices for Servicemembers Act Architect of the Capitol Appointment Act of 2023 UAP Disclosure Act of 2023 Unidentified Anomalous Phenomena Disclosure Act of 2023 Department of State Authorization Act of 2023 Military Construction Authorization Act for Fiscal Year 2024 ADVANCE Act of 2023 Accelerating Deployment of Versatile, Advanced Nuclear for Clean Energy Act of 2023 Black Sea Security Act of 2023 Preventing Child Sex Abuse Act of 2023 Department of Veterans Affairs Minor Construction Threshold Adjustment Act of 2023 Ensuring Interagency Cooperation to Support Veterans Act of 2023 Nuclear Fuel Security Act of 2023 Beryllium Testing Fairness Act International Port Security Enforcement Act Ending China's Developing Nation Status Act Radiation Exposure Compensation Expansion Act U.S. Hostage and Wrongful Detainee Day Act of 2023 Department of Veterans Affairs Post-Traumatic Stress Disorder Processing Claims Improvement Act of 2023 Department of Defense Overdose Data Act of 2023 Radiation Exposure Compensation Act Amendments of 2023 Sensible Classification Act of 2023 Classification Reform Act of 2023 Intergovernmental Critical Minerals Task Force Act GRATEFUL Act Granting Recognition to Accomplished Talented Employees for Unwavering Loyalty Act Western Hemisphere Partnership Act of 2023 International Children with Disabilities Protection Act of 2023 Combating Global Corruption Act Securing Maritime Data from China Act of 2023 Combating Cartels on Social Media Act of 2023 American Security Drone Act of 2023 Military Service Promotion Act of 2023 FEND Off Fentanyl Act Fentanyl Eradication and Narcotics Deterrence Off Fentanyl Act CONVENE Act of 2023 Connecting Oceania’s Nations with Vanguard Exercises and National Empowerment Intelligence Authorization Act for Fiscal Year 2024 Fort Belknap Indian Community Water Rights Settlement Act of 2023","An original bill to authorize appropriations for fiscal year 2024 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2226.json,1,2023-07-11,https://www.congress.gov/118/bills/s2226/BILLS-118s2226es.pdf
1591774,1774227,SB2227,SB2227,Preventing the Financing of Illegal Synthetic Drugs Act,"A bill to require the Comptroller General of the United States to carry out a study on the trafficking into the United States of synthetic drugs, and related illicit finance, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2227.json,1,2023-07-11,https://www.congress.gov/118/bills/s2227/BILLS-118s2227is.pdf
1591775,1774180,SB2228,SB2228,Building Chips in America Act of 2023,"A bill to amend the William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021 to clarify the scope of a major Federal action under the National Environmental Policy Act of 1969 with respect to certain projects relating to the production of semiconductors, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2228.json,1,2023-07-11,https://www.congress.gov/118/bills/s2228/BILLS-118s2228is.pdf
1591776,1774194,SB2229,SB2229,Retroactive Foreign Agents Registration Act,"A bill to amend the Foreign Agents Registration Act of 1938, as amended to clarify the obligation of individuals who formerly served as agents of foreign principals to register retroactively as foreign agents under the Act with respect to activities carried out previously on behalf of such foreign principals, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2229.json,1,2023-07-11,https://www.congress.gov/118/bills/s2229/BILLS-118s2229is.pdf
1591777,1691525,SB223,SB223,A bill to amend the Controlled Substances Act to fix a technical error in the definitions.,A bill to amend the Controlled Substances Act to fix a technical error in the definitions.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB223.json,2,2023-02-06,https://www.congress.gov/118/bills/s223/BILLS-118s223cps.pdf
1591778,1774147,SB2230,SB2230,Protecting Investors’ Personally Identifiable Information Act,"A bill to prohibit the Securities and Exchange Commission from requiring that personally identifiable information be collected under consolidated audit trail reporting requirements, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2230.json,1,2023-07-11,https://www.congress.gov/118/bills/s2230/BILLS-118s2230is.pdf
1591779,1774155,SB2231,SB2231,Maternal and Child Health Stillbirth Prevention Act,"A bill to amend title V of the Social Security Act to support stillbirth prevention and research, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2231.json,1,2023-07-11,https://www.congress.gov/118/bills/s2231/BILLS-118s2231es.pdf
1591780,1774209,SB2232,SB2232,Enhancing Spaceport Operations Act,A bill to provide special authority for the provision of commercial space launch support services.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2232.json,1,2023-07-11,https://www.congress.gov/118/bills/s2232/BILLS-118s2232is.pdf
1591781,1774224,SB2233,SB2233,Youth Poisoning Protection Act,"A bill to ban the sale of products with a high concentration of sodium nitrite to individuals, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2233.json,1,2023-07-11,https://www.congress.gov/118/bills/s2233/BILLS-118s2233is.pdf
1591782,1774192,SB2234,SB2234,Deterring Egregious State Infiltration of Schools’ Training Act,"A bill to amend title 10, United States Code, to prohibit the establishment or maintenance of a unit of the Junior Reserve Officers' Training Corps at an educational institution owned, operated, or controlled by the Chinese Communist Party.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2234.json,1,2023-07-11,https://www.congress.gov/118/bills/s2234/BILLS-118s2234is.pdf
1591783,1774207,SB2235,SB2235,Healthy Poultry Assistance and Indemnification Act of 2023,"A bill to amend the Animal Health Protection Act to provide compensation for poultry growers and layers in control areas, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2235.json,1,2023-07-11,https://www.congress.gov/118/bills/s2235/BILLS-118s2235is.pdf
1591784,1774197,SB2236,SB2236,Casualty Loss Deduction Restoration Act,A bill to amend the Internal Revenue Code of 1986 to repeal the temporary limitation on personal casualty losses.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2236.json,1,2023-07-11,https://www.congress.gov/118/bills/s2236/BILLS-118s2236is.pdf
1591785,1774170,SB2237,SB2237,PREDICT Act Public health Response and Emergency Detection through Integrated wastewater Community Testing Act,"A bill to amend the Public Health Service Act to require the Secretary to award grants, contracts, or cooperative agreements to eligible entities to establish, maintain, or improve activities related to the detection and monitoring of infectious diseases through wastewater for public health emergency preparedness and response purposes, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2237.json,1,2023-07-11,https://www.congress.gov/118/bills/s2237/BILLS-118s2237is.pdf
1591786,1774189,SB2238,SB2238,PLAN for Broadband Act Proper Leadership to Align Networks for Broadband Act,"A bill to direct the Assistant Secretary of Commerce for Communications and Information to develop a National Strategy to Close the Digital Divide, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2238.json,1,2023-07-11,https://www.congress.gov/118/bills/s2238/BILLS-118s2238is.pdf
1591787,1774202,SB2239,SB2239,Kira Johnson Act,"A bill to prevent maternal mortality and severe maternal morbidity among Black pregnant and postpartum individuals and other underserved populations, to provide training in respectful maternity care, to reduce and prevent bias, racism, and discrimination in maternity care settings, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2239.json,1,2023-07-11,https://www.congress.gov/118/bills/s2239/BILLS-118s2239is.pdf
1591788,1691548,SB224,SB224,Illegitimate Court Counteraction Act of 2023,A bill to impose sanctions with respect to associates of the International Criminal Court engaged in investigations of personnel of the United States and its allies.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB224.json,1,2023-02-01,https://www.congress.gov/118/bills/s224/BILLS-118s224is.pdf
1591789,1774200,SB2240,SB2240,United States-Israel International Development Cooperation Act of 2023,"A bill to amend the Foreign Assistance Act of 1961 to authorize appropriations for certain cooperative projects among the United States, Israel, and developing countries, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2240.json,1,2023-07-11,https://www.congress.gov/118/bills/s2240/BILLS-118s2240is.pdf
1591790,1774178,SB2241,SB2241,Advancing Research on Agricultural Climate Impacts Act of 2023,"A bill to require the Secretary of Agriculture to conduct research relating to measurement, monitoring, reporting, and verification of greenhouse gas emissions and carbon sequestration, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2241.json,1,2023-07-11,https://www.congress.gov/118/bills/s2241/BILLS-118s2241is.pdf
1591791,1774223,SB2242,SB2242,Safeguarding Domestic Energy Production and Independence Act of 2023,"A bill to amend the Clean Air Act to require the Administrator of the Environmental Protection Agency to make available for sale renewable fuel credits, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2242.json,1,2023-07-11,https://www.congress.gov/118/bills/s2242/BILLS-118s2242is.pdf
1591792,1774145,SB2243,SB2243,Palliative Care and Hospice Education and Training Act,"A bill to amend the Public Health Service Act to increase the number of permanent faculty in palliative care at accredited allopathic and osteopathic medical schools, nursing schools and other programs, including social work, physician assistant, and chaplaincy education programs, to promote education and research in palliative care and hospice, and to support the development of faculty careers in academic palliative and hospice care.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2243.json,1,2023-07-11,https://www.congress.gov/118/bills/s2243/BILLS-118s2243is.pdf
1591793,1774211,SB2244,SB2244,USDA Spending Accountability Act of 2023,"A bill to amend the Commodity Credit Corporation Charter Act to require specific congressional authorization for use of the Commodity Credit Corporation, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2244.json,1,2023-07-11,https://www.congress.gov/118/bills/s2244/BILLS-118s2244is.pdf
1591794,1774220,SB2245,SB2245,Women and Lung Cancer Research and Preventive Services Act of 2023,"A bill to require a review of women and lung cancer, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2245.json,1,2023-07-11,https://www.congress.gov/118/bills/s2245/BILLS-118s2245is.pdf
1591795,1774225,SB2246,SB2246,Gender-Affirming CARE Act Gender-Affirming Care Access Research for Equity Act,A bill to authorize the appropriation of funds to the National Institutes of Health and the Centers for Disease Control and Prevention for conducting or supporting research on barriers to gender-affirming care.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SB2246.json,1,2023-07-11,https://www.congress.gov/118/bills/s2246/BILLS-118s2246is.pdf
